-9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; -9.25596e+61; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
1; 0.9993; 0.998601; 0.997903; 0.997205; 0.996507; 0.99581; 0.995114; 0.994418; 0.993722; 0.993026; 0.99233; 0.991633; 0.990932; 0.990225; 0.989505; 0.988763; 0.987983; 0.987143; 0.986209; 0.985136; 0.983861; 0.982305; 0.980365; 0.97792; 0.974823; 0.970908; 0.965989; 0.959869; 0.95234; 0.943195; 0.932234; 0.919277; 0.904165; 0.886779; 0.86704; 0.844917; 0.820431; 0.793658; 0.764728; 0.733822; 0.701166; 0.667027; 0.631701; 0.59551; 0.558785; 0.521864; 0.485077; 0.448739; 0.413147; 0.378566; 0.345231; 0.313343; 0.283063; 0.254515; 0.227787; 0.202932; 0.179969; 0.15889; 0.139659; 0.122219; 0.106497; 0.0924035; 0.0798399; 0.0687004; 0.0588755; 0.0502544; 0.0427273; 0.0361873; 0.030532; 0.0256644; 0.0214936; 0.0179356; 0.0149136; 0.0123575; 0.0102044; 0.00839806; 0.00688861; 0.00563209; 0.00459005; 0.00372905; 0.0030202; 0.00243867; 0.00196324; 0.00157586; 0.00126127; 0.00100663; 0.000801152; 0.000635874; 0.000503334; 0.000397365; 0.000312889; 0.00024574; 0.000192516; 0.000150446; 0.000117283; 9.12104e-05; 7.07666e-05; 5.47775e-05; 4.22684e-05; 0; 
